postal_code,Judet,localitate,Tip Artera,Denumire,Zona de livrare,Livrare sambata
605501,Bacau,Cerdac,,,1,NU
605502,Bacau,Ciresoaia,,,1,NU
605600,Bacau,Targu Ocna,,,0,DA
605601,Bacau,Poieni (Targu Ocna),,,0,DA
605602,Bacau,Valcele (Targu Ocna),,,1,NU
607005,Bacau,Agas,,,2,NU
607006,Bacau,Beleghet,,,2,NU
607007,Bacau,Cosnea,,,2,NU
607008,Bacau,Cotumba,,,2,NU
607009,Bacau,Diaconesti,,,2,NU
607011,Bacau,Goioasa,,,1,NU
607012,Bacau,Preluci,,,2,NU
607013,Bacau,Sulta,,,2,NU
607015,Bacau,Ardeoani,,,1,NU
607016,Bacau,Leontinesti,,,1,NU
607020,Bacau,Asau,,,1,NU
607021,Bacau,Apa Asau,,,2,NU
607022,Bacau,Ciobanus,,,1,NU
607023,Bacau,Lunca Asau,,,1,NU
607024,Bacau,Paltinis,,,2,NU
607026,Bacau,Straja,,,1,NU
607030,Bacau,Balcani,,,2,NU
607031,Bacau,Frumoasa,,,1,NU
607032,Bacau,Ludasi,,,2,NU
607033,Bacau,Schitu Frumoasa,,,2,NU
607035,Bacau,Barsanesti,,,1,NU
607036,Bacau,Albele,,,1,NU
607037,Bacau,Bratesti,,,1,NU
607038,Bacau,Caraclau,,,0,DA
607040,Bacau,Beresti-Bistrita,,,1,NU
607041,Bacau,Brad (Beresti-Bistrita),,,1,NU
607042,Bacau,Ciumasi,,,2,NU
607043,Bacau,Climesti,,,1,NU
607044,Bacau,Dumbrava (Beresti-Bistrita),,,1,NU
607046,Bacau,Fagetel,,,1,NU
607047,Bacau,Itesti,,,1,NU
607048,Bacau,Padureni (Beresti-Bistrita),,,1,NU
607050,Bacau,Beresti-Tazlau,,,1,NU
607051,Bacau,Bosoteni,,,1,NU
607052,Bacau,Enachesti,,,1,NU
607053,Bacau,Prisaca,,,1,NU
607054,Bacau,Romanesti,,,1,NU
607056,Bacau,Tescani,,,1,NU
607057,Bacau,Turluianu,,,1,NU
607060,Bacau,Berzunti,,,1,NU
607061,Bacau,Buda (Berzunti),,,1,NU
607062,Bacau,Dragomir,,,1,NU
607065,Bacau,Blagesti,,,1,NU
607066,Bacau,Buda (Blagesti),,,1,NU
607067,Bacau,Poiana Negustorului,,,1,NU
607068,Bacau,tardenii Mari,,,1,NU
607069,Bacau,Valea lui Ion,,,1,NU
607070,Bacau,Bogdanesti,,,0,DA
607071,Bacau,Filipesti (Bogdanesti),,,0,DA
607075,Bacau,Brusturoasa,,,2,NU
607076,Bacau,Buruienis,,,2,NU
607077,Bacau,Buruienisu de Sus,,,2,NU
607078,Bacau,Camenca,,,2,NU
607079,Bacau,Cuchinis,,,2,NU
607081,Bacau,Hanganesti,,,2,NU
607085,Bacau,Buhoci,,,0,DA
607086,Bacau,Bijghir,,,0,DA
607087,Bacau,Buhocel,,,0,DA
607088,Bacau,Coteni,,,0,DA
607089,Bacau,Dospinesti,,,0,DA
607090,Bacau,Casin,,,0,DA
607091,Bacau,Curita,,,0,DA
607095,Bacau,Caiuti,,,0,DA
607096,Bacau,Blidari,,,0,DA
607097,Bacau,Boistea,,,1,NU
607098,Bacau,Floresti (Caiuti),,,0,DA
607099,Bacau,Heltiu,,,1,NU
607101,Bacau,Marcesti,,,0,DA
607102,Bacau,Popeni,,,0,DA
607103,Bacau,Pralea,,,1,NU
607104,Bacau,Vranceni,,,1,NU
607105,Bacau,Cleja,,,1,NU
607106,Bacau,Somusca,,,1,NU
607107,Bacau,Valea Mica (Cleja),,,1,NU
607110,Bacau,Colonesti,,,1,NU
607111,Bacau,Calini,,,1,NU
607112,Bacau,Poiana (Colonesti),,,2,NU
607113,Bacau,Satu Nou (Colonesti),,,2,NU
607114,Bacau,Spria,,,1,NU
607116,Bacau,Valea Mare (Colonesti),,,1,NU
607117,Bacau,Zapodia (Colonesti),,,1,NU
607120,Bacau,Corbasca,,,2,NU
607121,Bacau,Bacioiu,,,2,NU
607122,Bacau,Marvila,,,2,NU
607123,Bacau,Poglet,,,2,NU
607124,Bacau,Rogoaza,,,2,NU
607126,Bacau,Scarisoara,,,2,NU
607127,Bacau,Valcele (Corbasca),,,2,NU
607130,Bacau,Cotofanesti,,,1,NU
607131,Bacau,Balca,,,1,NU
607132,Bacau,Boistea de Jos,,,1,NU
607133,Bacau,Borsani,,,1,NU
607134,Bacau,Tamasoaia,,,1,NU
607135,Bacau,Damienesti,,,1,NU
607136,Bacau,Calugareni,,,2,NU
607137,Bacau,Dragesti (Damienesti),,,1,NU
607138,Bacau,Padureni (Damienesti),,,2,NU
607140,Bacau,Dealu Morii,,,2,NU
607141,Bacau,Banca,,,2,NU
607142,Bacau,Balanesti (Dealu Morii),,,2,NU
607143,Bacau,Blaga,,,2,NU
607144,Bacau,Bobos,,,2,NU
607146,Bacau,Bodeasa,,,2,NU
607147,Bacau,Bostanesti,,,2,NU
607148,Bacau,Calapodesti,,,2,NU
607149,Bacau,Cauia,,,2,NU
607151,Bacau,Dorofei,,,2,NU
607152,Bacau,Ghionoaia,,,2,NU
607153,Bacau,Gradesti,,,2,NU
607154,Bacau,Negulesti,,,2,NU
607156,Bacau,Tavadaresti,,,2,NU
607160,Bacau,Dofteana,,,1,NU
607161,Bacau,Bogata,,,0,DA
607162,Bacau,Cucuieti (Dofteana),,,1,NU
607163,Bacau,Haghiac (Dofteana),,,1,NU
607164,Bacau,Larga,,,1,NU
607166,Bacau,Seaca,,,1,NU
607167,Bacau,ªtefan Voda,,,0,DA
607170,Bacau,Faraoani,,,0,DA
607175,Bacau,Filipeni,,,1,NU
607176,Bacau,Balaia,,,1,NU
607177,Bacau,Brad (Filipeni),,,1,NU
607178,Bacau,Fruntesti,,,2,NU
607179,Bacau,Marasti,,,1,NU
607181,Bacau,Padureni (Filipeni),,,2,NU
607182,Bacau,Slobozia (Filipeni),,,2,NU
607183,Bacau,Valea Botului,,,2,NU
607185,Bacau,Filipesti,,,1,NU
607186,Bacau,Boanta,,,1,NU
607187,Bacau,Carligi,,,1,NU
607188,Bacau,Cornesti,,,1,NU
607189,Bacau,Cotu Grosului,,,1,NU
607191,Bacau,Galbeni (Filipesti),,,1,NU
607192,Bacau,Harlesti,,,1,NU
607193,Bacau,Oniscani,,,1,NU
607195,Bacau,Gaiceana,,,2,NU
607196,Bacau,Arini,,,2,NU
607197,Bacau,Hutu,,,2,NU
607198,Bacau,Popesti,,,2,NU
607200,Bacau,Garleni,,,0,DA
607201,Bacau,Garlenii de Sus,,,0,DA
607202,Bacau,Lespezi,,,0,DA
607203,Bacau,ªurina,,,1,NU
607205,Bacau,Ghimes-Faget,,,2,NU
607206,Bacau,Bolovanis,,,2,NU
607207,Bacau,Faget,,,2,NU
607208,Bacau,Fagetu de Sus,,,2,NU
607209,Bacau,Ghimes,,,2,NU
607211,Bacau,Rachitis,,,2,NU
607212,Bacau,Tarhausi,,,2,NU
607215,Bacau,Glavanesti,,,2,NU
607216,Bacau,Frumuselu,,,2,NU
607217,Bacau,Muncelu,,,2,NU
607218,Bacau,Putredeni,,,2,NU
607219,Bacau,Razesu,,,2,NU
607220,Bacau,Gura Vaii,,,1,NU
607221,Bacau,Capata,,,1,NU
607222,Bacau,Dumbrava (Gura Vaii),,,1,NU
607223,Bacau,Motocesti,,,0,DA
607224,Bacau,Paltinata,,,0,DA
607226,Bacau,Temelia,,,0,DA
607230,Bacau,Helegiu,,,0,DA
607231,Bacau,Bratila,,,1,NU
607232,Bacau,Deleni,,,1,NU
607233,Bacau,Dragugesti,,,1,NU
607235,Bacau,Hemeius,,,0,DA
607236,Bacau,Fantanele (Hemeius),,,0,DA
607237,Bacau,Lilieci,,,0,DA
607240,Bacau,Horgesti,,,1,NU
607241,Bacau,Bazga,,,1,NU
607242,Bacau,Galeri,,,1,NU
607243,Bacau,Marascu,,,1,NU
607244,Bacau,Racatau de Jos,,,1,NU
607246,Bacau,Racatau-Razesi,,,1,NU
607247,Bacau,Recea,,,1,NU
607248,Bacau,Sohodor,,,1,NU
607250,Bacau,Huruiesti,,,2,NU
607251,Bacau,Capotesti,,,2,NU
607252,Bacau,Floresti (Huruiesti),,,2,NU
607253,Bacau,Fundoaia,,,2,NU
607254,Bacau,Ocheni,,,2,NU
607256,Bacau,Perchiu,,,2,NU
607257,Bacau,Pradais,,,2,NU
607260,Bacau,Izvoru Berheciului,,,1,NU
607261,Bacau,Antohesti,,,1,NU
607262,Bacau,Baimac,,,1,NU
607263,Bacau,Faghieni,,,2,NU
607264,Bacau,Obarsia,,,2,NU
607266,Bacau,Otelesti,,,1,NU
607267,Bacau,Padureni (Izvoru Berheciului),,,1,NU
607270,Bacau,Letea Veche,,,0,DA
607271,Bacau,Holt,,,0,DA
607272,Bacau,Radomiresti,,,0,DA
607273,Bacau,Rusi-Ciutea,,,0,DA
607274,Bacau,Siretu (Letea Veche),,,0,DA
607275,Bacau,Lipova,,,2,NU
607276,Bacau,Malosu,,,2,NU
607277,Bacau,Satu Nou (Lipova),,,2,NU
607278,Bacau,Valea Caselor,,,2,NU
607279,Bacau,Valea Hogei,,,2,NU
607281,Bacau,Valea Marului,,,2,NU
607282,Bacau,Valea Mosneagului,,,2,NU
607285,Bacau,Livezi,,,1,NU
607286,Bacau,Balaneasa,,,1,NU
607287,Bacau,Orasa,,,1,NU
607288,Bacau,Poiana (Livezi),,,1,NU
607289,Bacau,Prajoaia,,,1,NU
607291,Bacau,Scariga,,,1,NU
607295,Bacau,Luizi-Calugara,,,0,DA
607296,Bacau,Osebiti,,,0,DA
607300,Bacau,Magiresti,,,1,NU
607301,Bacau,Prajesti (Magiresti),,,2,NU
607302,Bacau,Stanesti,,,2,NU
607303,Bacau,ªesuri,,,2,NU
607304,Bacau,Valea Arinilor,,,2,NU
607305,Bacau,Magura,,,0,DA
607306,Bacau,Crihan,,,0,DA
607307,Bacau,Dealu Mare,,,0,DA
607308,Bacau,Sohodol,,,0,DA
607310,Bacau,Manastirea Casin,,,1,NU
607311,Bacau,Lupesti,,,0,DA
607312,Bacau,Parvulesti,,,1,NU
607313,Bacau,Scutaru,,,1,NU
607315,Bacau,Margineni,,,0,DA
607316,Bacau,Barati,,,0,DA
607317,Bacau,Luncani,,,0,DA
607318,Bacau,Padureni (Margineni),,,0,DA
607319,Bacau,Podis,,,1,NU
607321,Bacau,Poiana (Margineni),,,1,NU
607322,Bacau,Trebes,,,0,DA
607323,Bacau,Valea Budului,,,0,DA
607325,Bacau,Motoseni,,,2,NU
607326,Bacau,Baclesti,,,2,NU
607327,Bacau,Chetreni,,,2,NU
607328,Bacau,Chicerea,,,2,NU
607329,Bacau,Cociu,,,2,NU
607331,Bacau,Cornatelu,,,2,NU
607332,Bacau,Fantanele (Motoseni),,,2,NU
607333,Bacau,Fundatura,,,2,NU
607334,Bacau,Gura Craiesti,,,2,NU
607336,Bacau,Poiana (Motoseni),,,2,NU
607337,Bacau,Praja,,,2,NU
607338,Bacau,Rotaria,,,2,NU
607339,Bacau,ªendresti,,,2,NU
607341,Bacau,tepoaia,,,2,NU
607345,Bacau,Negri,,,1,NU
607346,Bacau,Brad (Negri),,,1,NU
607347,Bacau,Calinesti,,,1,NU
607348,Bacau,Magla,,,1,NU
607349,Bacau,Poiana (Negri),,,1,NU
607351,Bacau,Ursoaia,,,1,NU
607355,Bacau,Nicolae Balcescu,,,0,DA
607356,Bacau,Baltata,,,1,NU
607357,Bacau,Buchila,,,1,NU
607358,Bacau,Galbeni (Nicolae Balcescu),,,0,DA
607359,Bacau,Larguta,,,1,NU
607361,Bacau,Sarata (Nicolae Balcescu),,,0,DA
607362,Bacau,Valea Seaca (Nicolae Balcescu),,,1,NU
607365,Bacau,Oituz,,,0,DA
607366,Bacau,Calcai,,,0,DA
607367,Bacau,Ferestrau-Oituz,,,0,DA
607368,Bacau,Harja,,,1,NU
607369,Bacau,Marginea (Oituz),,,0,DA
607371,Bacau,Poiana Sarata,,,1,NU
607375,Bacau,Oncesti,,,1,NU
607376,Bacau,Barboasa,,,1,NU
607377,Bacau,Dealu Perjului,,,1,NU
607378,Bacau,Oncestii Vechi,,,1,NU
607379,Bacau,Satu Nou (Oncesti),,,1,NU
607381,Bacau,Tarnita,,,1,NU
607382,Bacau,Taula,,,1,NU
607385,Bacau,Orbeni,,,1,NU
607386,Bacau,Scurta,,,1,NU
607390,Bacau,Palanca,,,2,NU
607391,Bacau,Cadaresti,,,2,NU
607392,Bacau,Ciughes,,,2,NU
607393,Bacau,Pajistea,,,2,NU
607394,Bacau,Popoiu,,,1,NU
607395,Bacau,Parava,,,1,NU
607396,Bacau,Dragusani,,,2,NU
607397,Bacau,Radoaia,,,0,DA
607398,Bacau,Teius,,,2,NU
607400,Bacau,Parincea,,,1,NU
607401,Bacau,Barna,,,1,NU
607402,Bacau,Milestii de Jos,,,1,NU
607403,Bacau,Milestii de Sus,,,1,NU
607404,Bacau,Nanesti,,,2,NU
607406,Bacau,Nastaseni,,,2,NU
607407,Bacau,Poieni (Parincea),,,2,NU
607408,Bacau,Satu Nou (Parincea),,,2,NU
607409,Bacau,Valeni (Parincea),,,1,NU
607411,Bacau,Vladnic,,,1,NU
607415,Bacau,Pancesti,,,1,NU
607416,Bacau,Chilia Benei,,,1,NU
607417,Bacau,Dienet,,,1,NU
607418,Bacau,Fulgeris,,,2,NU
607419,Bacau,Fundu Vaii,,,2,NU
607421,Bacau,Motoc,,,1,NU
607422,Bacau,Petresti,,,1,NU
607423,Bacau,Soci,,,1,NU
607425,Bacau,Pargaresti,,,0,DA
607426,Bacau,Bahna,,,0,DA
607427,Bacau,Nicoresti,,,0,DA
607428,Bacau,Parau Boghii,,,0,DA
607429,Bacau,Satu Nou (Pargaresti),,,0,DA
607430,Bacau,Parjol,,,1,NU
607431,Bacau,Bahnaseni,,,2,NU
607432,Bacau,Barnesti,,,2,NU
607433,Bacau,Basasti,,,1,NU
607434,Bacau,Campeni,,,2,NU
607436,Bacau,Haineala,,,2,NU
607437,Bacau,Pustiana,,,2,NU
607438,Bacau,Tarata,,,2,NU
607440,Bacau,Plopana,,,2,NU
607441,Bacau,Budesti,,,2,NU
607442,Bacau,Dorneni (Plopana),,,2,NU
607443,Bacau,Fundu Tutovei,,,1,NU
607444,Bacau,Itcani,,,1,NU
607446,Bacau,Rusenii Razesi,,,2,NU
607447,Bacau,Rusenii de Sus,,,2,NU
607448,Bacau,Straminoasa,,,2,NU
607449,Bacau,tagara,,,2,NU
607450,Bacau,Podu Turcului,,,2,NU
607451,Bacau,Balanesti (Podu Turcului),,,2,NU
607452,Bacau,Cabesti,,,2,NU
607453,Bacau,Fichitesti,,,2,NU
607454,Bacau,Giurgioana,,,2,NU
607456,Bacau,Hanta,,,2,NU
607457,Bacau,Lehancea,,,2,NU
607458,Bacau,Plopu (Podu Turcului),,,2,NU
607459,Bacau,Racusana,,,2,NU
607461,Bacau,Sarbi,,,2,NU
607465,Bacau,Poduri,,,1,NU
607466,Bacau,Bucsesti,,,2,NU
607467,Bacau,Cernu,,,2,NU
607468,Bacau,Cornet,,,2,NU
607469,Bacau,Negreni,,,2,NU
607471,Bacau,Prohozesti,,,1,NU
607472,Bacau,Valea ªosii,,,1,NU
607475,Bacau,Racova,,,1,NU
607476,Bacau,Gura Vaii (Racova),,,1,NU
607477,Bacau,Halmacioaia,,,1,NU
607478,Bacau,Iliesi,,,1,NU
607480,Bacau,Racaciuni,,,1,NU
607481,Bacau,Ciucani,,,1,NU
607482,Bacau,Fundu Racaciuni,,,1,NU
607483,Bacau,Gasteni,,,1,NU
607484,Bacau,Gheorghe Doja,,,1,NU
607486,Bacau,Rastoaca,,,2,NU
607490,Bacau,Rachitoasa,,,2,NU
607491,Bacau,Barcana,,,2,NU
607492,Bacau,Bucsa,,,2,NU
607493,Bacau,Buda (Rachitoasa),,,2,NU
607494,Bacau,Burdusaci,,,2,NU
607496,Bacau,Danaila,,,2,NU
607497,Bacau,Dumbrava (Rachitoasa),,,2,NU
607498,Bacau,Farcasa,,,2,NU
607499,Bacau,Fundatura Rachitoasa,,,2,NU
607501,Bacau,Haghiac (Rachitoasa),,,2,NU
607502,Bacau,Magazia,,,2,NU
607503,Bacau,Movilita,,,2,NU
607504,Bacau,Oprisesti,,,2,NU
607506,Bacau,Putini,,,2,NU
607507,Bacau,Tochilea,,,2,NU
607510,Bacau,Rosiori,,,1,NU
607511,Bacau,Misihanesti,,,1,NU
607512,Bacau,Neguseni,,,1,NU
607513,Bacau,Poieni (Rosiori),,,1,NU
607514,Bacau,Valea Mare (Rosiori),,,1,NU
607516,Bacau,Valea Mica (Rosiori),,,1,NU
607520,Bacau,Sascut,,,2,NU
607521,Bacau,Beresti,,,2,NU
607522,Bacau,Contesti,,,2,NU
607523,Bacau,Pancesti,,,2,NU
607524,Bacau,Sascut-Sat,,,2,NU
607526,Bacau,Schineni (Sascut),,,2,NU
607527,Bacau,Valea Nacului,,,2,NU
607530,Bacau,Sanduleni,,,1,NU
607531,Bacau,Barzulesti,,,1,NU
607532,Bacau,Coman,,,1,NU
607533,Bacau,Mateiesti,,,1,NU
607534,Bacau,Stufu,,,1,NU
607536,Bacau,Tisa,,,1,NU
607537,Bacau,Versesti,,,1,NU
607540,Bacau,Saucesti,,,0,DA
607541,Bacau,Bogdan Voda,,,0,DA
607542,Bacau,Costei,,,1,NU
607543,Bacau,Schineni (Saucesti),,,1,NU
607544,Bacau,Siretu (Saucesti),,,1,NU
607546,Bacau,ªerbesti,,,1,NU
607550,Bacau,Scorteni,,,1,NU
607551,Bacau,Bogdanesti (Scorteni),,,1,NU
607552,Bacau,Floresti (Scorteni),,,1,NU
607553,Bacau,Grigoreni,,,1,NU
607554,Bacau,Stejaru,,,1,NU
607556,Bacau,ªerpeni,,,1,NU
607560,Bacau,Secuieni,,,1,NU
607561,Bacau,Balusa,,,1,NU
607562,Bacau,Berbinceni,,,1,NU
607563,Bacau,Chiticeni,,,1,NU
607564,Bacau,Ciuturesti,,,1,NU
607566,Bacau,Fundeni,,,1,NU
607567,Bacau,Glodisoarele,,,1,NU
607568,Bacau,Odobesti,,,1,NU
607569,Bacau,Tisa-Silvestri,,,1,NU
607571,Bacau,Valea Fanatului,,,1,NU
607572,Bacau,Valeni (Secuieni),,,1,NU
607580,Bacau,Solont,,,2,NU
607581,Bacau,Cucuieti (Solont),,,2,NU
607582,Bacau,Sarata (Solont),,,2,NU
607585,Bacau,Stanisesti,,,2,NU
607586,Bacau,Balotesti,,,2,NU
607587,Bacau,Belciuneasa,,,2,NU
607588,Bacau,Benesti,,,2,NU
607589,Bacau,Craiesti,,,2,NU
607591,Bacau,Gorghesti,,,2,NU
607592,Bacau,Slobozia (Stanisesti),,,2,NU
607593,Bacau,Slobozia Noua,,,2,NU
607594,Bacau,Valeni (Stanisesti),,,2,NU
607595,Bacau,Strugari,,,1,NU
607596,Bacau,Cetatuia,,,2,NU
607597,Bacau,Iaz,,,2,NU
607598,Bacau,Nadisa,,,2,NU
607599,Bacau,Petricica,,,1,NU
607601,Bacau,Rachitisu,,,2,NU
607605,Bacau,ªtefan cel Mare,,,0,DA
607606,Bacau,Bogdana,,,0,DA
607607,Bacau,Buciumi,,,0,DA
607608,Bacau,Gutinas,,,0,DA
607609,Bacau,Negoiesti,,,0,DA
607611,Bacau,Racauti,,,0,DA
607612,Bacau,Radeana,,,0,DA
607613,Bacau,Viisoara (ªtefan cel Mare),,,1,NU
607615,Bacau,Tamasi,,,1,NU
607616,Bacau,Chetris,,,1,NU
607617,Bacau,Furnicari,,,1,NU
607618,Bacau,Gioseni,,,1,NU
607620,Bacau,Tatarasti,,,2,NU
607621,Bacau,Cornii de Jos,,,2,NU
607622,Bacau,Cornii de Sus,,,2,NU
607623,Bacau,Dragesti (Tatarasti),,,2,NU
607624,Bacau,Gherdana,,,2,NU
607626,Bacau,Giurgeni,,,2,NU
607627,Bacau,Ungureni (Tatarasti),,,2,NU
607630,Bacau,Targu Trotus,,,0,DA
607631,Bacau,Tuta,,,0,DA
607632,Bacau,Viisoara (Targu Trotus),,,0,DA
607635,Bacau,Traian,,,0,DA
607636,Bacau,Bogdanesti (Traian),,,1,NU
607637,Bacau,Hertioana de Jos,,,1,NU
607638,Bacau,Hertioana-Razesi,,,1,NU
607639,Bacau,Prajesti (Traian),,,1,NU
607641,Bacau,Zapodia (Traian),,,1,NU
607645,Bacau,Ungureni,,,1,NU
607646,Bacau,Bartasesti,,,1,NU
607647,Bacau,Bibiresti,,,1,NU
607648,Bacau,Bota,,,1,NU
607649,Bacau,Botesti,,,1,NU
607651,Bacau,Garla Anei,,,1,NU
607652,Bacau,Viforeni,,,1,NU
607653,Bacau,Zlatari,,,1,NU
607655,Bacau,Urechesti,,,1,NU
607656,Bacau,Cornatel,,,1,NU
607657,Bacau,Lunca Dochiei,,,1,NU
607658,Bacau,Satu Nou (Urechesti),,,1,NU
607659,Bacau,Slobozia (Urechesti),,,1,NU
607660,Bacau,Valea Seaca,,,1,NU
607661,Bacau,Cucova,,,2,NU
607665,Bacau,Vultureni,,,2,NU
607666,Bacau,Bosia,,,2,NU
607667,Bacau,Dadesti,,,2,NU
607668,Bacau,Dorneni (Vultureni),,,2,NU
607669,Bacau,Ghilavesti,,,2,NU
607671,Bacau,Godinestii de Jos,,,2,NU
607672,Bacau,Godinestii de Sus,,,2,NU
607673,Bacau,Lichitiseni,,,2,NU
607674,Bacau,Medeleni,,,2,NU
607676,Bacau,Nazarioaia,,,2,NU
607677,Bacau,Reprivat,,,2,NU
607678,Bacau,Tomozia,,,2,NU
607679,Bacau,tiganesti,,,2,NU
607681,Bacau,Valea Lupului,,,2,NU
607682,Bacau,Valea Merilor,,,2,NU
607683,Bacau,Valea Salciei,,,2,NU
607690,Bacau,Zemes,,,2,NU
607691,Bacau,Bolatau,,,2,NU
610001,Neamt,Ciritei,,,0,DA
610002,Neamt,Doamna,,,0,DA
610003,Neamt,Valeni (Piatra-Neamt),,,0,DA
610004,Neamt,Piatra-Neamt,Strada,Alexandru cel Bun,0,DA
610004,Neamt,Piatra-Neamt,Fundatura,Carturari,0,DA
610004,Neamt,Piatra-Neamt,Fundatura,Debretin,0,DA
610004,Neamt,Piatra-Neamt,Strada,Duraului,0,DA
610004,Neamt,Piatra-Neamt,Strada,Hogas Calistrat,0,DA
610004,Neamt,Piatra-Neamt,Fundatura,Penes Curcanul,0,DA
610004,Neamt,Piatra-Neamt,Fundatura,Pietrosul,0,DA
610004,Neamt,Piatra-Neamt,Strada,Postei,0,DA
610005,Neamt,Piatra-Neamt,Piata,Garii,0,DA
610005,Neamt,Piatra-Neamt,Bulevard,Republicii,0,DA
610006,Neamt,Piatra-Neamt,Strada,Cosbuc George,0,DA
610007,Neamt,Piatra-Neamt,Piata,22 Decembrie,0,DA
610007,Neamt,Piatra-Neamt,Bulevard,Decebal nr. 6-12,0,DA
610007,Neamt,Piatra-Neamt,Strada,Eminescu Mihai nr. 8,0,DA
610010,Neamt,Piatra-Neamt,Strada,Eminescu Mihai nr. 2-6,0,DA
610011,Neamt,Piatra-Neamt,Strada,Paharnicului,0,DA
610012,Neamt,Piatra-Neamt,Bulevard,Decebal nr. 3-13; 2-4,0,DA
610013,Neamt,Piatra-Neamt,Alee,Caisilor,0,DA
610013,Neamt,Piatra-Neamt,Alee,Margaretelor,0,DA
610013,Neamt,Piatra-Neamt,Alee,Trandafirilor,0,DA
610013,Neamt,Piatra-Neamt,Alee,Viorelelor,0,DA
610016,Neamt,Piatra-Neamt,Piata,Stefan cel Mare nr. 10-12,0,DA
610017,Neamt,Piatra-Neamt,Strada,Eminescu Mihai nr. 1-3,0,DA
610018,Neamt,Piatra-Neamt,Piata,Kogalniceanu Mihail nr. 1-3,0,DA
610019,Neamt,Piatra-Neamt,Strada,Cuza Voda,0,DA
610019,Neamt,Piatra-Neamt,Bulevard,Dacia nr. 1-5; 2-4,0,DA
610022,Neamt,Piatra-Neamt,Alee,Migdalelor,0,DA
610022,Neamt,Piatra-Neamt,Piata,Stefan cel Mare nr. 2-8,0,DA
610023,Neamt,Piatra-Neamt,Strada,Eminescu Mihai nr. 9,0,DA
610023,Neamt,Piatra-Neamt,Piata,Kogalniceanu Mihail nr. 6-8,0,DA
610024,Neamt,Piatra-Neamt,Strada,Cuejdi,0,DA
610024,Neamt,Piatra-Neamt,Strada,Negri Costache,0,DA
610024,Neamt,Piatra-Neamt,Strada,Rodnei,0,DA
610025,Neamt,Piatra-Neamt,Bulevard,"9 Mai nr. 25-27, 45",0,DA
610025,Neamt,Piatra-Neamt,Strada,Baltagului,0,DA
610025,Neamt,Piatra-Neamt,Strada,Pietei,0,DA
610028,Neamt,Piatra-Neamt,Strada,"Eminescu Mihai nr. 5-7, 11-T",0,DA
610029,Neamt,Piatra-Neamt,Strada,Eminescu Mihai nr. 12-T,0,DA
610030,Neamt,Piatra-Neamt,Strada,Arinului,0,DA
610030,Neamt,Piatra-Neamt,Strada,Artarului,0,DA
610030,Neamt,Piatra-Neamt,Strada,Asachi Gheorghe,0,DA
610030,Neamt,Piatra-Neamt,Strada,Bahrin,0,DA
610030,Neamt,Piatra-Neamt,Strada,Bolovoaia,0,DA
610030,Neamt,Piatra-Neamt,Alee,Brazilor,0,DA
610030,Neamt,Piatra-Neamt,Fundatura,Cernegura,0,DA
610030,Neamt,Piatra-Neamt,Strada,Cetinii,0,DA
610030,Neamt,Piatra-Neamt,Strada,Ion Sergentu,0,DA
610030,Neamt,Piatra-Neamt,Strada,Lunca Bistritei,0,DA
610030,Neamt,Piatra-Neamt,Strada,Magnoliei,0,DA
610030,Neamt,Piatra-Neamt,Strada,Magura,0,DA
610030,Neamt,Piatra-Neamt,Strada,Muntelui,0,DA
610030,Neamt,Piatra-Neamt,Strada,Paraului,0,DA
610030,Neamt,Piatra-Neamt,Strada,Prundului,0,DA
610030,Neamt,Piatra-Neamt,Strada,Salciei,0,DA
610030,Neamt,Piatra-Neamt,Fundatura,Stejarului,0,DA
610033,Neamt,Piatra-Neamt,Bulevard,"Decebal nr. 15, 33; 14",0,DA
610033,Neamt,Piatra-Neamt,Piata,Petrodava,0,DA
610034,Neamt,Piatra-Neamt,Strada,Maiorescu Titu nr. 1-3; 2-8,0,DA
610035,Neamt,Piatra-Neamt,Strada,Burebista nr. 1-13; 2-8,0,DA
610035,Neamt,Piatra-Neamt,Strada,Independentei nr. 9-13,0,DA
610036,Neamt,Piatra-Neamt,Strada,Ecoului nr. 2-6,0,DA
610036,Neamt,Piatra-Neamt,Strada,Plutasului,0,DA
610036,Neamt,Piatra-Neamt,Strada,"Unirii nr. 1, 13; 2",0,DA
610039,Neamt,Piatra-Neamt,Bulevard,Decebal nr. 56-72,0,DA
610040,Neamt,Piatra-Neamt,Bulevard,Decebal nr. 57-69,0,DA
610040,Neamt,Piatra-Neamt,Strada,Liliacului nr. 6-16,0,DA
610041,Neamt,Piatra-Neamt,Strada,Luceafarului,0,DA
610041,Neamt,Piatra-Neamt,Strada,Unirii nr. 3-5; 6,0,DA
610042,Neamt,Piatra-Neamt,Strada,Ardeluta,0,DA
610043,Neamt,Piatra-Neamt,Strada,Burebista nr. 17-21; 14-16,0,DA
610046,Neamt,Piatra-Neamt,Bulevard,Decebal nr. 74-80,0,DA
610047,Neamt,Piatra-Neamt,Bulevard,Decebal nr. 82-88,0,DA
610048,Neamt,Piatra-Neamt,Strada,Artelor,0,DA
610048,Neamt,Piatra-Neamt,Strada,Liliacului nr. 5,0,DA
610049,Neamt,Piatra-Neamt,Strada,Alexandru Lapusneanu nr. 29-31; 40-64,0,DA
610052,Neamt,Piatra-Neamt,Bulevard,Decebal nr. 90-T,0,DA
610053,Neamt,Piatra-Neamt,Strada,Apelor,0,DA
610053,Neamt,Piatra-Neamt,Strada,Arges,0,DA
